maintenance_id,start_time,end_time,machine_id,line_id,technician_id,maintenance_type_id,related_failure_id,duration_minutes,labor_cost,parts_cost,part_id,part_quantity,total_cost
557,2023-02-03 07:38:00,2023-02-03 08:00:00,8,2,9,1,,22,143,3600,4,3,3743
558,2023-02-03 15:53:00,2023-02-03 16:13:00,4,1,7,1,,20,117,0,,0,117
559,2023-02-03 17:12:00,2023-02-03 17:48:00,12,3,2,1,,36,222,0,,0,222
560,2023-02-06 04:38:00,2023-02-06 06:00:00,11,3,4,2,151,82,437,120000,18,2,120437
561,2023-02-06 08:47:00,2023-02-06 14:00:00,2,1,5,2,152,313,1826,4800,2,2,6626
562,2023-02-07 20:40:00,2023-02-07 21:30:00,11,3,6,1,,50,267,0,,0,267
563,2023-02-08 09:47:00,2023-02-08 10:33:00,5,2,4,1,,46,245,0,,0,245
564,2023-02-08 19:40:00,2023-02-08 23:00:00,7,2,10,2,153,200,1300,8700,15,1,10000
565,2023-02-09 06:30:00,2023-02-09 12:34:00,11,3,9,1,,364,2366,0,,0,2366
566,2023-02-09 18:02:00,2023-02-09 18:36:00,10,3,6,1,,34,181,2400,2,1,2581
567,2023-02-10 14:21:00,2023-02-10 15:08:00,6,2,3,1,,47,274,55000,17,1,55274
568,2023-02-10 21:57:00,2023-02-10 22:44:00,1,1,10,1,,47,306,900,3,1,1206
569,2023-02-11 08:45:00,2023-02-11 14:00:00,8,2,5,2,154,315,1838,55000,17,1,56838
570,2023-02-11 17:54:00,2023-02-11 18:32:00,7,2,5,1,,38,222,0,,0,222
571,2023-02-12 11:53:00,2023-02-12 12:15:00,2,1,8,1,,22,154,12500,9,1,12654
572,2023-02-14 06:06:00,2023-02-14 06:42:00,3,1,5,1,,36,210,55000,17,1,55210
573,2023-02-14 13:58:00,2023-02-14 14:35:00,4,1,3,1,,37,216,0,,0,216
574,2023-02-15 11:28:00,2023-02-15 12:26:00,8,2,6,1,,58,309,26100,15,3,26409
575,2023-02-15 18:19:00,2023-02-15 18:41:00,9,3,4,1,,22,117,0,,0,117
576,2023-02-16 10:07:00,2023-02-16 10:31:00,12,3,5,1,,24,140,0,,0,140
577,2023-02-16 22:14:00,2023-02-17 03:00:00,6,2,2,2,155,286,1764,0,,0,1764
578,2023-02-17 13:42:00,2023-02-17 15:42:00,4,1,10,1,,120,780,0,,0,780
579,2023-02-18 09:38:00,2023-02-18 10:19:00,11,3,5,1,,41,239,0,,0,239
580,2023-02-18 17:44:00,2023-02-18 23:38:00,8,2,2,1,,354,2183,0,,0,2183
581,2023-02-19 09:29:00,2023-02-19 10:06:00,5,2,3,1,,37,216,0,,0,216
582,2023-02-19 10:37:00,2023-02-19 19:00:00,3,1,4,2,156,503,2683,19500,12,1,22183
583,2023-02-20 06:56:00,2023-02-20 07:42:00,1,1,10,1,,46,299,0,,0,299
584,2023-02-21 10:42:00,2023-02-21 13:00:00,9,3,9,2,157,138,897,120000,18,2,120897
585,2023-02-21 18:20:00,2023-02-21 18:54:00,6,2,5,1,,34,198,0,,0,198
586,2023-02-21 21:25:00,2023-02-21 22:00:00,10,3,10,1,,35,228,2400,4,2,2628
587,2023-02-21 23:57:00,2023-02-22 02:00:00,1,1,1,2,158,123,1128,47000,20,1,48128
588,2023-02-22 03:18:00,2023-02-22 08:00:00,12,3,4,2,159,282,1504,0,,0,1504
589,2023-02-22 16:11:00,2023-02-22 16:40:00,2,1,9,1,,29,188,0,,0,188
590,2023-02-24 06:19:00,2023-02-24 07:00:00,3,1,9,1,,41,266,120000,18,2,120266
591,2023-02-24 07:13:00,2023-02-24 14:00:00,11,3,7,2,160,407,2374,16000,13,1,18374
592,2023-02-25 06:40:00,2023-02-25 07:29:00,8,2,6,1,,49,261,2400,4,2,2661
593,2023-02-25 18:35:00,2023-02-25 19:34:00,7,2,2,1,,59,364,0,,0,364
594,2023-02-26 18:51:00,2023-02-26 22:54:00,5,2,7,1,,243,1418,19500,12,1,20918
595,2023-02-28 17:11:00,2023-02-28 18:08:00,9,3,4,1,,57,304,0,,0,304
596,2023-02-28 17:35:00,2023-02-28 18:29:00,4,1,5,1,,54,315,0,,0,315
597,2023-03-01 06:53:00,2023-03-01 14:00:00,4,1,10,2,161,427,2776,18500,10,1,21276
598,2023-03-01 11:28:00,2023-03-01 11:59:00,12,3,6,1,,31,165,18500,10,1,18665
599,2023-03-01 18:03:00,2023-03-01 18:48:00,5,2,10,1,,45,292,0,,0,292
600,2023-03-03 11:07:00,2023-03-03 19:00:00,10,3,3,2,162,473,2759,0,,0,2759
601,2023-03-03 21:13:00,2023-03-04 05:00:00,2,1,6,2,163,467,2491,3600,1,2,6091
602,2023-03-04 18:41:00,2023-03-04 19:20:00,11,3,5,1,,39,228,55000,17,1,55228
603,2023-03-05 07:30:00,2023-03-05 08:04:00,6,2,4,1,,34,181,0,,0,181
604,2023-03-05 18:40:00,2023-03-05 19:02:00,1,1,8,1,,22,154,47000,20,1,47154
605,2023-03-05 23:04:00,2023-03-06 03:00:00,7,2,8,2,164,236,1652,76000,19,2,77652
606,2023-03-06 12:00:00,2023-03-06 12:51:00,3,1,8,1,,51,357,9800,14,1,10157
607,2023-03-06 14:55:00,2023-03-06 15:15:00,10,3,10,1,,20,130,0,,0,130
608,2023-03-07 13:27:00,2023-03-07 13:54:00,2,1,5,1,,27,158,0,,0,158
609,2023-03-07 16:19:00,2023-03-07 19:00:00,8,2,3,2,165,161,939,0,,0,939
610,2023-03-07 21:32:00,2023-03-07 22:16:00,7,2,6,1,,44,235,12600,6,3,12835
611,2023-03-08 18:39:00,2023-03-08 22:48:00,2,1,5,1,,249,1453,0,,0,1453
612,2023-03-11 10:18:00,2023-03-11 10:56:00,8,2,10,1,,38,247,0,,0,247
613,2023-03-12 12:44:00,2023-03-12 13:40:00,12,3,4,1,,56,299,0,,0,299
614,2023-03-13 12:30:00,2023-03-13 12:59:00,5,2,8,1,,29,203,9800,14,1,10003
615,2023-03-13 15:25:00,2023-03-13 21:24:00,12,3,4,1,,359,1915,3500,5,1,5415
616,2023-03-13 20:40:00,2023-03-13 21:04:00,9,3,8,1,,24,168,0,,0,168
617,2023-03-14 17:06:00,2023-03-14 17:54:00,4,1,2,1,,48,296,38000,19,1,38296
618,2023-03-16 08:43:00,2023-03-16 09:09:00,10,3,4,1,,26,139,0,,0,139
619,2023-03-16 22:11:00,2023-03-17 00:00:00,5,2,8,2,166,109,763,900,3,1,1663
620,2023-03-17 13:41:00,2023-03-17 16:00:00,2,1,5,2,167,139,811,16000,13,1,16811
621,2023-03-17 14:36:00,2023-03-17 15:28:00,1,1,4,1,,52,277,47000,20,1,47277
622,2023-03-18 06:53:00,2023-03-18 07:48:00,11,3,2,1,,55,339,0,,0,339
623,2023-03-18 13:22:00,2023-03-18 17:00:00,1,1,9,2,168,218,1417,126000,16,3,127417
624,2023-03-18 13:57:00,2023-03-18 14:44:00,2,1,6,1,,47,251,0,,0,251
625,2023-03-18 16:55:00,2023-03-18 17:33:00,3,1,2,1,,38,234,0,,0,234
626,2023-03-18 18:21:00,2023-03-18 19:17:00,6,2,2,1,,56,345,0,,0,345
627,2023-03-19 14:58:00,2023-03-19 15:31:00,7,2,10,1,,33,215,7200,2,3,7415
628,2023-03-19 15:48:00,2023-03-19 18:53:00,6,2,10,1,,185,1202,0,,0,1202
629,2023-03-20 01:01:00,2023-03-20 03:00:00,3,1,3,2,169,119,694,55500,10,3,56194
630,2023-03-21 00:15:00,2023-03-21 03:00:00,9,3,5,2,170,165,962,55000,17,1,55962
631,2023-03-21 11:30:00,2023-03-21 12:06:00,8,2,8,1,,36,252,0,,0,252
632,2023-03-24 07:29:00,2023-03-24 08:25:00,9,3,10,1,,56,364,0,,0,364
633,2023-03-25 14:00:00,2023-03-25 19:00:00,6,2,2,2,171,300,1850,0,,0,1850
634,2023-03-25 20:45:00,2023-03-25 21:23:00,12,3,6,1,,38,203,60000,18,1,60203
635,2023-03-26 16:57:00,2023-03-26 17:39:00,4,1,3,1,,42,245,0,,0,245
636,2023-03-27 20:06:00,2023-03-27 21:01:00,5,2,5,1,,55,321,0,,0,321
637,2023-03-28 07:40:00,2023-03-28 08:14:00,10,3,4,1,,34,181,0,,0,181
638,2023-03-28 09:26:00,2023-03-28 10:02:00,2,1,10,1,,36,234,4200,6,1,4434
639,2023-03-28 17:23:00,2023-03-28 17:57:00,1,1,7,1,,34,198,1200,4,1,1398
640,2023-03-29 01:48:00,2023-03-29 05:00:00,11,3,7,2,172,192,1120,38000,19,1,39120
641,2023-03-29 07:24:00,2023-03-29 15:00:00,7,2,10,2,173,456,2964,55500,10,3,58464
642,2023-03-30 20:53:00,2023-03-30 21:31:00,6,2,8,1,,38,266,0,,0,266
643,2023-03-31 16:45:00,2023-04-01 00:00:00,10,3,11,2,174,435,6162,22000,11,1,28162
644,2023-04-01 03:59:00,2023-04-01 11:00:00,12,3,3,2,175,421,2456,8700,15,1,11156
645,2023-04-01 15:35:00,2023-04-01 16:02:00,8,2,7,1,,27,158,900,3,1,1058
646,2023-04-01 16:03:00,2023-04-01 16:50:00,7,2,9,1,,47,306,0,,0,306
647,2023-04-01 18:29:00,2023-04-01 19:04:00,3,1,9,1,,35,228,0,,0,228
648,2023-04-05 06:27:00,2023-04-05 15:00:00,8,2,11,2,176,513,7268,110000,17,2,117268
649,2023-04-05 08:13:00,2023-04-05 09:08:00,9,3,8,1,,55,385,4800,7,1,5185
650,2023-04-05 13:46:00,2023-04-05 19:00:00,2,1,10,2,177,314,2041,9800,14,1,11841
651,2023-04-06 04:48:00,2023-04-06 13:00:00,4,1,10,2,178,492,3198,0,,0,3198
652,2023-04-07 09:48:00,2023-04-07 10:19:00,1,1,8,1,,31,217,0,,0,217
653,2023-04-07 10:19:00,2023-04-07 10:51:00,2,1,4,1,,32,171,0,,0,171
654,2023-04-08 13:49:00,2023-04-08 14:35:00,11,3,8,1,,46,322,3200,8,1,3522
655,2023-04-08 16:54:00,2023-04-08 17:42:00,12,3,5,1,,48,280,0,,0,280
656,2023-04-08 19:47:00,2023-04-09 00:04:00,9,3,3,1,,257,1499,60000,18,1,61499
657,2023-04-09 10:45:00,2023-04-09 11:34:00,10,3,10,1,,49,318,25000,9,2,25318
658,2023-04-09 11:06:00,2023-04-09 11:26:00,5,2,9,1,,20,130,114000,19,3,114130
659,2023-04-12 14:45:00,2023-04-12 15:26:00,7,2,10,1,,41,266,2400,4,2,2666
660,2023-04-13 01:54:00,2023-04-13 08:00:00,7,2,9,2,179,366,2379,19500,12,1,21879
661,2023-04-13 07:00:00,2023-04-13 07:33:00,3,1,4,1,,33,176,84000,16,2,84176
662,2023-04-13 19:38:00,2023-04-13 20:22:00,6,2,6,1,,44,235,2400,4,2,2635
663,2023-04-14 09:31:00,2023-04-14 10:04:00,8,2,3,1,,33,193,4800,7,1,4993
664,2023-04-15 11:23:00,2023-04-15 14:00:00,5,2,3,2,180,157,916,7000,5,2,7916
665,2023-04-16 09:18:00,2023-04-16 11:00:00,11,3,3,2,181,102,595,19500,12,1,20095
666,2023-04-18 08:48:00,2023-04-18 09:44:00,1,1,2,1,,56,345,0,,0,345
667,2023-04-18 11:35:00,2023-04-18 11:56:00,12,3,7,1,,21,122,0,,0,122
668,2023-04-18 18:40:00,2023-04-18 19:38:00,4,1,8,1,,58,406,0,,0,406
669,2023-04-19 05:34:00,2023-04-19 12:00:00,9,3,9,2,182,386,2509,0,,0,2509
670,2023-04-20 08:47:00,2023-04-20 09:08:00,10,3,9,1,,21,136,0,,0,136
671,2023-04-20 15:46:00,2023-04-20 16:18:00,11,3,8,1,,32,224,38000,19,1,38224
672,2023-04-21 11:17:00,2023-04-21 11:41:00,2,1,10,1,,24,156,2400,2,1,2556
673,2023-04-23 04:44:00,2023-04-23 08:00:00,3,1,8,2,183,196,1372,38000,19,1,39372
674,2023-04-23 15:46:00,2023-04-23 16:18:00,5,2,8,1,,32,224,0,,0,224
675,2023-04-24 07:53:00,2023-04-24 08:40:00,3,1,2,1,,47,290,60000,18,1,60290
676,2023-04-24 15:15:00,2023-04-24 15:42:00,6,2,2,1,,27,166,0,,0,166
677,2023-04-24 19:48:00,2023-04-25 03:05:00,3,1,6,1,,437,2331,0,,0,2331
678,2023-04-26 19:48:00,2023-04-26 20:37:00,7,2,4,1,,49,261,0,,0,261
679,2023-04-27 19:51:00,2023-04-27 20:34:00,8,2,7,1,,43,251,19500,12,1,19751
680,2023-04-28 02:16:00,2023-04-28 07:00:00,4,1,10,2,184,284,1846,16000,13,1,17846
681,2023-04-28 16:48:00,2023-04-28 17:09:00,1,1,3,1,,21,122,9600,7,2,9722
682,2023-04-29 10:53:00,2023-04-29 11:48:00,12,3,4,1,,55,293,38000,19,1,38293
683,2023-04-29 21:58:00,2023-04-29 22:48:00,9,3,3,1,,50,292,0,,0,292
684,2023-05-02 15:55:00,2023-05-02 16:44:00,2,1,3,1,,49,286,38000,19,1,38286
685,2023-05-02 18:10:00,2023-05-02 19:01:00,4,1,3,1,,51,298,0,,0,298
686,2023-05-03 16:00:00,2023-05-03 20:00:00,6,2,6,2,185,240,1280,0,,0,1280
687,2023-05-03 20:56:00,2023-05-03 21:55:00,10,3,5,1,,59,344,0,,0,344
688,2023-05-04 06:27:00,2023-05-04 07:11:00,11,3,8,1,,44,308,0,,0,308
689,2023-05-05 17:08:00,2023-05-05 23:00:00,1,1,6,2,186,352,1877,42000,16,1,43877
690,2023-05-05 19:37:00,2023-05-05 20:00:00,3,1,2,1,,23,142,19500,12,1,19642
691,2023-05-07 10:02:00,2023-05-07 10:22:00,6,2,5,1,,20,117,19600,14,2,19717
692,2023-05-07 11:27:00,2023-05-07 11:55:00,5,2,10,1,,28,182,0,,0,182
693,2023-05-08 21:45:00,2023-05-08 22:25:00,7,2,6,1,,40,213,0,,0,213
694,2023-05-09 06:10:00,2023-05-09 07:01:00,9,3,7,1,,51,298,0,,0,298
695,2023-05-09 19:21:00,2023-05-10 02:00:00,7,2,5,2,187,399,2328,37500,9,3,39828
696,2023-05-10 18:42:00,2023-05-10 19:30:00,12,3,5,1,,48,280,0,,0,280
697,2023-05-10 18:58:00,2023-05-10 19:40:00,8,2,9,1,,42,273,44000,11,2,44273
698,2023-05-11 11:22:00,2023-05-11 12:18:00,1,1,2,1,,56,345,0,,0,345
699,2023-05-12 06:02:00,2023-05-12 08:00:00,2,1,8,2,188,118,826,900,3,1,1726
700,2023-05-13 08:36:00,2023-05-13 18:00:00,12,3,9,2,189,564,3666,3500,5,1,7166
701,2023-05-14 18:04:00,2023-05-14 18:56:00,2,1,7,1,,52,303,0,,0,303
702,2023-05-15 11:10:00,2023-05-15 11:56:00,4,1,4,1,,46,245,16000,13,1,16245
703,2023-05-15 11:17:00,2023-05-15 11:53:00,11,3,8,1,,36,252,0,,0,252
704,2023-05-16 09:56:00,2023-05-16 10:33:00,10,3,3,1,,37,216,3200,8,1,3416
705,2023-05-17 07:43:00,2023-05-17 17:00:00,11,3,2,2,190,557,3435,900,3,1,4335
706,2023-05-18 12:05:00,2023-05-18 17:20:00,7,2,3,1,,315,1838,44000,11,2,45838
707,2023-05-18 13:57:00,2023-05-18 14:24:00,5,2,9,1,,27,176,18500,10,1,18676
708,2023-05-18 16:28:00,2023-05-18 19:00:00,10,3,9,2,191,152,988,3200,8,1,4188
709,2023-05-19 06:03:00,2023-05-19 06:47:00,9,3,6,1,,44,235,0,,0,235
710,2023-05-19 12:38:00,2023-05-19 13:00:00,3,1,4,1,,22,117,4200,6,1,4317
711,2023-05-19 21:41:00,2023-05-19 22:34:00,6,2,10,1,,53,344,0,,0,344
712,2023-05-21 07:44:00,2023-05-21 15:00:00,4,1,2,2,192,436,2689,60000,18,1,62689
713,2023-05-21 08:01:00,2023-05-21 08:46:00,1,1,7,1,,45,262,0,,0,262
714,2023-05-21 17:54:00,2023-05-21 18:44:00,8,2,3,1,,50,292,32000,13,2,32292
715,2023-05-22 16:00:00,2023-05-22 23:00:00,9,3,8,2,193,420,2940,0,,0,2940
716,2023-05-22 21:19:00,2023-05-22 22:15:00,7,2,4,1,,56,299,4200,6,1,4499
717,2023-05-23 09:46:00,2023-05-23 10:41:00,12,3,10,1,,55,358,0,,0,358
718,2023-05-24 07:31:00,2023-05-24 08:01:00,2,1,6,1,,30,160,0,,0,160
719,2023-05-25 18:40:00,2023-05-25 22:00:00,3,1,6,2,194,200,1067,110000,17,2,111067
720,2023-05-25 19:43:00,2023-05-25 20:30:00,4,1,6,1,,47,251,0,,0,251
721,2023-05-26 00:28:00,2023-05-26 03:00:00,7,2,9,2,195,152,988,60000,18,1,60988
722,2023-05-27 00:20:00,2023-05-27 05:00:00,8,2,1,2,196,280,2567,4200,6,1,6767
723,2023-05-28 15:26:00,2023-05-28 16:22:00,5,2,5,1,,56,327,0,,0,327
724,2023-05-29 21:15:00,2023-05-30 00:00:00,6,2,4,2,197,165,880,18500,10,1,19380
725,2023-05-29 21:49:00,2023-05-29 22:37:00,11,3,3,1,,48,280,0,,0,280
726,2023-05-30 10:45:00,2023-05-30 11:43:00,6,2,3,1,,58,338,0,,0,338
727,2023-05-30 17:32:00,2023-05-30 18:14:00,3,1,8,1,,42,294,42000,16,1,42294
728,2023-05-30 18:53:00,2023-05-30 19:27:00,10,3,5,1,,34,198,2400,2,1,2598
729,2023-06-01 13:33:00,2023-06-01 14:03:00,8,2,10,1,,30,195,0,,0,195
730,2023-06-01 22:13:00,2023-06-02 00:00:00,2,1,8,2,198,107,749,9600,7,2,10349
731,2023-06-02 11:48:00,2023-06-02 12:08:00,9,3,10,1,,20,130,0,,0,130
732,2023-06-03 12:10:00,2023-06-03 12:46:00,1,1,7,1,,36,210,16000,13,1,16210
733,2023-06-04 06:52:00,2023-06-04 07:20:00,7,2,10,1,,28,182,37000,10,2,37182
734,2023-06-04 08:37:00,2023-06-04 09:02:00,12,3,5,1,,25,146,10500,5,3,10646
735,2023-06-04 20:24:00,2023-06-04 21:05:00,2,1,2,1,,41,253,0,,0,253
736,2023-06-08 01:33:00,2023-06-08 05:00:00,5,2,7,2,199,207,1208,0,,0,1208
737,2023-06-08 13:18:00,2023-06-08 14:13:00,5,2,8,1,,55,385,0,,0,385
738,2023-06-08 16:19:00,2023-06-08 16:44:00,4,1,4,1,,25,133,37500,9,3,37633
739,2023-06-09 21:12:00,2023-06-09 21:40:00,6,2,5,1,,28,163,0,,0,163
740,2023-06-12 16:20:00,2023-06-12 17:09:00,11,3,6,1,,49,261,14400,7,3,14661
741,2023-06-12 21:49:00,2023-06-12 22:15:00,3,1,9,1,,26,169,47000,20,1,47169
742,2023-06-13 16:41:00,2023-06-13 17:29:00,10,3,4,1,,48,256,0,,0,256
743,2023-06-14 06:14:00,2023-06-14 07:04:00,8,2,2,1,,50,308,3600,1,2,3908
744,2023-06-14 09:08:00,2023-06-14 09:59:00,12,3,5,1,,51,298,0,,0,298
745,2023-06-14 09:16:00,2023-06-14 09:59:00,9,3,3,1,,43,251,0,,0,251
746,2023-06-15 03:00:00,2023-06-15 09:00:00,1,1,4,2,200,360,1920,22000,11,1,23920
747,2023-06-16 02:22:00,2023-06-16 08:00:00,11,3,6,2,201,338,1803,0,,0,1803
748,2023-06-16 07:09:00,2023-06-16 12:00:00,4,1,9,2,202,291,1891,900,3,1,2791
749,2023-06-17 08:16:00,2023-06-17 09:09:00,7,2,9,1,,53,344,0,,0,344
750,2023-06-17 09:33:00,2023-06-17 09:58:00,1,1,7,1,,25,146,0,,0,146
751,2023-06-18 06:33:00,2023-06-18 07:27:00,2,1,2,1,,54,333,0,,0,333
752,2023-06-18 10:02:00,2023-06-18 10:22:00,4,1,7,1,,20,117,38000,19,1,38117
753,2023-06-19 11:16:00,2023-06-19 19:00:00,10,3,3,2,203,464,2707,18500,10,1,21207
754,2023-06-19 13:43:00,2023-06-19 17:19:00,6,2,5,1,,216,1260,12600,6,3,13860
755,2023-06-19 14:17:00,2023-06-19 14:55:00,5,2,5,1,,38,222,0,,0,222
756,2023-06-20 12:37:00,2023-06-20 15:00:00,7,2,8,2,204,143,1001,55000,17,1,56001
757,2023-06-20 14:49:00,2023-06-20 21:00:00,3,1,2,2,205,371,2288,0,,0,2288
758,2023-06-20 19:02:00,2023-06-20 21:00:00,9,3,8,2,206,118,826,0,,0,826
759,2023-06-22 11:41:00,2023-06-22 12:26:00,6,2,7,1,,45,262,0,,0,262
760,2023-06-22 13:18:00,2023-06-22 13:52:00,11,3,10,1,,34,221,0,,0,221
761,2023-06-22 14:54:00,2023-06-22 15:16:00,3,1,9,1,,22,143,0,,0,143
762,2023-06-25 07:04:00,2023-06-25 07:43:00,12,3,8,1,,39,273,0,,0,273
763,2023-06-25 08:53:00,2023-06-25 09:26:00,10,3,9,1,,33,215,0,,0,215
764,2023-06-25 18:25:00,2023-06-25 19:02:00,8,2,7,1,,37,216,3500,5,1,3716
765,2023-06-26 11:00:00,2023-06-26 11:42:00,9,3,8,1,,42,294,0,,0,294
766,2023-06-26 13:43:00,2023-06-26 19:00:00,12,3,10,2,207,317,2060,3500,5,1,5560
767,2023-06-27 13:44:00,2023-06-27 14:26:00,7,2,9,1,,42,273,0,,0,273
768,2023-06-28 03:50:00,2023-06-28 11:00:00,8,2,6,2,208,430,2293,0,,0,2293
769,2023-06-29 18:34:00,2023-06-29 19:18:00,4,1,9,1,,44,286,0,,0,286
770,2023-06-29 20:47:00,2023-06-29 21:22:00,1,1,2,1,,35,216,0,,0,216
771,2023-06-30 06:54:00,2023-06-30 07:18:00,5,2,2,1,,24,148,0,,0,148
772,2023-07-02 21:54:00,2023-07-02 22:19:00,2,1,2,1,,25,154,0,,0,154
773,2023-07-04 09:33:00,2023-07-04 14:32:00,1,1,4,1,,299,1595,8400,6,2,9995
774,2023-07-04 20:07:00,2023-07-04 21:03:00,3,1,4,1,,56,299,0,,0,299
775,2023-07-04 21:19:00,2023-07-05 01:14:00,10,3,8,1,,235,1645,4800,7,1,6445
776,2023-07-04 23:34:00,2023-07-05 06:00:00,9,3,1,2,209,386,3538,38000,19,1,41538
777,2023-07-05 06:13:00,2023-07-05 06:46:00,6,2,10,1,,33,215,47000,20,1,47215
778,2023-07-05 12:23:00,2023-07-05 12:50:00,8,2,10,1,,27,176,0,,0,176
779,2023-07-05 14:46:00,2023-07-05 23:00:00,6,2,2,2,210,494,3046,42000,16,1,45046
780,2023-07-05 15:43:00,2023-07-05 16:33:00,11,3,6,1,,50,267,0,,0,267
781,2023-07-07 10:21:00,2023-07-07 10:44:00,12,3,3,1,,23,134,0,,0,134
782,2023-07-07 12:03:00,2023-07-07 12:33:00,10,3,3,1,,30,175,0,,0,175
783,2023-07-09 17:58:00,2023-07-09 18:23:00,1,1,4,1,,25,133,0,,0,133
784,2023-07-10 11:11:00,2023-07-10 11:45:00,7,2,10,1,,34,221,3500,5,1,3721
785,2023-07-10 19:56:00,2023-07-10 20:32:00,9,3,3,1,,36,210,0,,0,210
786,2023-07-11 18:46:00,2023-07-11 23:00:00,2,1,8,2,211,254,1778,0,,0,1778
787,2023-07-12 07:14:00,2023-07-12 07:49:00,4,1,9,1,,35,228,42000,16,1,42228
788,2023-07-12 17:33:00,2023-07-12 18:25:00,5,2,8,1,,52,364,0,,0,364
789,2023-07-14 08:05:00,2023-07-14 15:00:00,7,2,5,2,212,415,2421,12500,9,1,14921
790,2023-07-16 04:59:00,2023-07-16 11:00:00,11,3,3,2,213,361,2106,0,,0,2106
791,2023-07-16 06:27:00,2023-07-16 06:54:00,3,1,3,1,,27,158,0,,0,158
792,2023-07-16 10:56:00,2023-07-16 11:35:00,6,2,4,1,,39,208,0,,0,208
793,2023-07-16 20:04:00,2023-07-16 21:01:00,2,1,4,1,,57,304,6400,8,2,6704
794,2023-07-17 14:27:00,2023-07-17 15:17:00,10,3,3,1,,50,292,0,,0,292
795,2023-07-18 19:32:00,2023-07-18 20:00:00,11,3,7,1,,28,163,1200,4,1,1363
796,2023-07-19 00:05:00,2023-07-19 03:00:00,1,1,2,2,214,175,1079,2400,2,1,3479
797,2023-07-19 17:56:00,2023-07-19 18:44:00,8,2,10,1,,48,312,0,,0,312
798,2023-07-21 15:08:00,2023-07-21 15:58:00,12,3,8,1,,50,350,0,,0,350
799,2023-07-22 14:28:00,2023-07-22 14:56:00,9,3,7,1,,28,163,0,,0,163
800,2023-07-22 15:51:00,2023-07-22 16:39:00,7,2,7,1,,48,280,900,3,1,1180
801,2023-07-22 17:58:00,2023-07-22 18:53:00,1,1,4,1,,55,293,0,,0,293
802,2023-07-23 13:18:00,2023-07-23 19:00:00,3,1,3,2,215,342,1995,0,,0,1995
803,2023-07-23 18:27:00,2023-07-23 22:43:00,12,3,5,1,,256,1493,120000,18,2,121493
804,2023-07-25 09:58:00,2023-07-25 17:16:00,9,3,9,1,,438,2847,3500,5,1,6347
805,2023-07-25 19:24:00,2023-07-25 20:00:00,4,1,6,1,,36,192,0,,0,192
806,2023-07-26 06:21:00,2023-07-26 07:17:00,5,2,4,1,,56,299,1800,1,1,2099
807,2023-07-26 19:02:00,2023-07-26 21:00:00,4,1,8,2,216,118,826,0,,0,826
808,2023-07-27 08:56:00,2023-07-27 17:00:00,7,2,1,2,217,484,4437,12500,9,1,16937
809,2023-07-28 09:49:00,2023-07-28 17:00:00,6,2,10,2,218,431,2802,0,,0,2802
810,2023-07-28 10:51:00,2023-07-28 16:01:00,5,2,4,1,,310,1653,19500,12,1,21153
811,2023-07-28 17:34:00,2023-07-28 18:04:00,11,3,3,1,,30,175,0,,0,175
812,2023-07-28 21:23:00,2023-07-28 21:56:00,3,1,9,1,,33,215,37000,10,2,37215
813,2023-07-29 02:22:00,2023-07-29 07:00:00,9,3,5,2,219,278,1622,42000,16,1,43622
814,2023-07-29 16:18:00,2023-07-29 16:46:00,8,2,3,1,,28,163,0,,0,163
815,2023-07-30 12:36:00,2023-07-30 13:32:00,2,1,4,1,,56,299,8700,15,1,8999
816,2023-07-31 13:14:00,2023-07-31 13:58:00,10,3,5,1,,44,257,0,,0,257
817,2023-08-01 16:01:00,2023-08-01 18:00:00,8,2,10,2,220,119,774,8700,15,1,9474
818,2023-08-02 02:07:00,2023-08-02 04:00:00,10,3,5,2,221,113,659,0,,0,659
819,2023-08-02 08:18:00,2023-08-02 08:57:00,1,1,8,1,,39,273,0,,0,273
820,2023-08-02 13:39:00,2023-08-02 20:00:00,5,2,7,2,222,381,2222,22000,11,1,24222
821,2023-08-03 08:41:00,2023-08-03 09:30:00,12,3,4,1,,49,261,18500,10,1,18761
822,2023-08-04 02:22:00,2023-08-04 04:00:00,12,3,5,2,223,98,572,0,,0,572
823,2023-08-04 09:52:00,2023-08-04 10:14:00,9,3,2,1,,22,136,0,,0,136
824,2023-08-05 08:37:00,2023-08-05 09:16:00,7,2,10,1,,39,254,110000,17,2,110254
825,2023-08-06 19:49:00,2023-08-06 20:15:00,4,1,4,1,,26,139,8700,15,1,8839
826,2023-08-07 13:43:00,2023-08-07 19:41:00,3,1,10,1,,358,2327,0,,0,2327
827,2023-08-07 21:14:00,2023-08-07 21:45:00,11,3,2,1,,31,191,47000,20,1,47191
828,2023-08-08 12:31:00,2023-08-08 13:01:00,5,2,10,1,,30,195,0,,0,195
829,2023-08-09 10:13:00,2023-08-09 10:41:00,2,1,2,1,,28,173,0,,0,173
830,2023-08-09 17:56:00,2023-08-09 21:42:00,4,1,6,1,,226,1205,900,3,1,2105
831,2023-08-09 21:03:00,2023-08-09 21:59:00,3,1,7,1,,56,327,42000,16,1,42327
832,2023-08-10 15:57:00,2023-08-10 16:53:00,10,3,8,1,,56,392,0,,0,392
833,2023-08-11 09:19:00,2023-08-11 09:48:00,6,2,9,1,,29,188,44000,11,2,44188
834,2023-08-11 09:35:00,2023-08-11 10:12:00,8,2,4,1,,37,197,0,,0,197
